"","adults_01","Image_name","site","date","month","yday","hour","adult","nestling","sband","bband","day_night","eggs"
"135",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/Post-hatch/IMG_2420 (2).JPG",23,2016-07-29 14:27:18,7,211,14,1,1,0,0,"day",NA
"136",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/Post-hatch/IMG_3298.JPG",23,2016-07-27 09:20:38,7,209,9,1,0,0,0,"day",NA
"137",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/2016-06-17 07-10-42.JPG",23,2016-06-17 03:10:42,6,169,3,1,0,0,0,"night",NA
"138",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/Post-hatch/2016-07-21 07-03-34.JPG",23,2016-07-21 03:03:34,7,203,3,1,0,0,0,"night",NA
"139",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/2016-06-22 06-16-04_001.JPG",23,2016-06-22 02:16:04,6,174,2,1,0,0,0,"night",NA
"140",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/2016-06-16 06-47-48_001.JPG",23,2016-06-16 02:47:48,6,168,2,1,0,0,0,"night",NA
"141",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/2016-06-16 06-50-40.JPG",23,2016-06-16 02:50:40,6,168,2,1,0,0,0,"night",NA
"142",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/Post-hatch/2016-07-23 05-01-12.JPG",23,2016-07-23 01:01:12,7,205,1,1,0,0,0,"night",NA
"143",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/Post-hatch/2016-07-23 05-05-30.JPG",23,2016-07-23 01:05:30,7,205,1,1,0,0,0,"night",NA
"144",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 23/2016-06-24 07-54-26.JPG",23,2016-06-24 03:54:26,6,176,3,1,0,0,0,"night",NA
"145",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/2016-07-08 05-44-22 PM M 01_03.JPG",28,2016-07-08 11:44:22,7,190,11,0,0,0,0,"day",NA
"146",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/2016-07-07 11-26-19 AM M 03_03.JPG",28,2016-07-07 17:26:19,7,189,17,0,0,0,0,"day",NA
"147",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/IMG_3969 (2).JPG",28,2016-06-25 13:14:41,6,177,13,0,0,0,0,"day",NA
"148",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/2016-07-07 04-36-19 PM M 02_03.JPG",28,2016-07-07 10:36:19,7,189,10,0,0,0,0,"day",NA
"149",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/IMG_0005 (2).JPG",28,2016-06-23 18:55:39,6,175,18,0,0,1,1,"day",NA
"150",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/2016-07-09 04-53-45 AM M 02_03.JPG",28,2016-07-09 10:53:45,7,191,10,0,0,0,0,"day",NA
"151",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/2016-07-09 11-51-43 AM M 02_03.JPG",28,2016-07-09 17:51:43,7,191,17,0,0,0,0,"day",NA
"152",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/IMG_6789.JPG",28,2016-06-26 14:53:42,6,178,14,0,0,0,0,"day",NA
"153",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/2016-07-08 01-36-45 AM M 03_03.JPG",28,2016-07-08 07:36:45,7,190,7,1,0,0,0,"day",NA
"154",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/IMG_5554 (2).JPG",28,2016-06-25 09:03:54,6,177,9,1,0,0,0,"day",NA
"155",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/2016-07-08 04-46-36 PM M 01_03.JPG",28,2016-07-08 10:46:36,7,190,10,1,0,0,0,"day",NA
"156",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/IMG_9299.JPG",28,2016-06-27 10:16:30,6,179,10,1,0,0,0,"day",NA
"157",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/IMG_5801 (2).JPG",28,2016-06-25 09:49:25,6,177,9,1,0,0,0,"day",NA
"158",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/IMG_1224 (2).JPG",28,2016-06-24 17:41:36,6,176,17,1,0,0,0,"day",NA
"159",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/2016-07-08 01-02-28 PM M 03_03.JPG",28,2016-07-08 07:02:28,7,190,7,1,0,0,0,"day",NA
"160",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/IMG_8623.JPG",28,2016-06-26 12:23:30,6,178,12,1,0,0,0,"day",NA
"161",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/IMG_3657 (5).JPG",30,2016-08-10 16:09:42,8,223,16,0,1,0,0,"day",NA
"162",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/IMG_0981 (6).JPG",30,2016-08-01 13:09:24,8,214,13,0,2,0,0,"day",NA
"163",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/IMG_2995 (6).JPG",30,2016-08-09 17:34:57,8,222,17,0,2,0,0,"day",NA
"164",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/IMG_5645 (3).JPG",30,2016-07-31 15:36:09,7,213,15,0,3,0,0,"day",NA
"165",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/IMG_3743 (3).JPG",30,2016-07-30 17:37:52,7,212,17,0,1,0,0,"day",NA
"166",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/2016-07-20 04-37-30 AM M 03_03.JPG",30,2016-07-20 10:37:30,7,202,10,0,1,0,0,"day",NA
"167",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/IMG_5168 (3).JPG",30,2016-07-31 10:42:54,7,213,10,0,2,0,0,"day",NA
"168",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/IMG_4402 (3).JPG",30,2016-07-30 11:17:29,7,212,11,0,3,0,0,"day",NA
"169",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/2016-07-10 03-55-13 PM M 01_03.JPG",30,2016-07-10 09:55:13,7,192,9,1,0,0,0,"day",NA
"170",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/2016-07-18 03-23-41 PM M 02_03.JPG",30,2016-07-18 09:23:41,7,200,9,1,3,1,0,"day",NA
"171",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/Post-hatch/2016-07-17 10-44-34 AM M 02_03.JPG",30,2016-07-17 16:44:34,7,199,16,1,3,1,1,"day",NA
"172",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/IMG_2530 (3).JPG",30,2016-07-01 16:40:17,7,183,16,1,0,0,0,"day",NA
"173",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/IMG_0625.JPG",30,2016-06-11 12:13:52,6,163,12,1,0,0,0,"day",NA
"174",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/2016-07-08 02-47-21 PM M 02_03.JPG",30,2016-07-08 08:47:21,7,190,8,1,0,0,0,"day",NA
"175",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/2016-07-10 02-18-00 PM M 01_03.JPG",30,2016-07-10 08:18:00,7,192,8,1,0,0,0,"day",NA
"176",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 30/2016-07-09 12-34-01 PM M 03_03.JPG",30,2016-07-09 18:34:01,7,191,18,1,0,0,0,"day",NA
"177",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/2016-07-21 15-40-34_001.JPG",31,2016-07-21 11:40:34,7,203,11,0,1,0,0,"day",NA
"178",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_1456 (2).JPG",31,2016-08-06 13:15:12,8,219,13,0,2,0,0,"day",NA
"179",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_2641.JPG",31,2016-08-16 07:45:02,8,229,7,0,2,0,0,"day",NA
"180",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0101 (5).JPG",31,2016-08-12 13:41:02,8,225,13,0,1,0,0,"day",NA
"181",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_1296 (3).JPG",31,2016-08-13 09:56:14,8,226,9,0,2,0,0,"day",NA
"182",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_1318 (2).JPG",31,2016-08-06 11:35:44,8,219,11,0,2,0,0,"day",NA
"183",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_1413 (2).JPG",31,2016-08-06 12:43:24,8,219,12,0,2,0,0,"day",NA
"184",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_1197 (2).JPG",31,2016-08-06 09:51:50,8,219,9,0,1,0,0,"day",NA
"185",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_2178.JPG",31,2016-08-15 02:02:20,8,228,2,0,2,0,0,"night",NA
"186",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0779 (3).JPG",31,2016-08-13 01:32:12,8,226,1,0,2,0,0,"night",NA
"187",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0931 (3).JPG",31,2016-08-13 03:37:52,8,226,3,0,2,0,0,"night",NA
"188",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0742 (3).JPG",31,2016-08-13 01:12:54,8,226,1,0,1,0,0,"night",NA
"189",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0852 (3).JPG",31,2016-08-13 01:53:06,8,226,1,0,2,0,0,"night",NA
"190",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_1778.JPG",31,2016-08-03 02:38:52,8,216,2,0,1,0,0,"night",NA
"191",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0820 (3).JPG",31,2016-08-13 01:44:26,8,226,1,0,2,0,0,"night",NA
"192",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_2616.JPG",31,2016-08-16 02:21:54,8,229,2,0,1,0,0,"night",NA
"193",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0174 (4).JPG",31,2016-08-05 19:54:16,8,218,19,1,1,0,0,"day",NA
"194",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0044.JPG",31,2016-06-15 13:27:36,6,167,13,1,0,0,0,"day",NA
"195",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0359.JPG",31,2016-06-22 17:43:14,6,174,17,1,0,0,0,"day",NA
"196",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/2016-07-19 14-04-20.JPG",31,2016-07-19 10:04:20,7,201,10,1,0,1,0,"day",NA
"197",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_1033.JPG",31,2016-07-31 13:11:56,7,213,13,1,2,0,0,"day",NA
"198",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/2016-07-19 15-51-24_001.JPG",31,2016-07-19 11:51:24,7,201,11,1,0,0,0,"day",NA
"199",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0639 (2).JPG",31,2016-07-29 10:01:42,7,211,10,1,0,0,0,"day",NA
"200",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/2016-07-22 19-41-50_001.JPG",31,2016-07-22 15:41:50,7,204,15,1,0,1,1,"day",NA
"201",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0492 (3).JPG",31,2016-08-06 01:44:46,8,219,1,1,2,0,0,"night",NA
"202",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0525.JPG",31,2016-06-26 01:10:10,6,178,1,1,0,0,0,"night",NA
"203",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/2016-07-22 07-40-34.JPG",31,2016-07-22 03:40:34,7,204,3,1,0,0,0,"night",NA
"204",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0596 (3).JPG",31,2016-08-06 03:14:52,8,219,3,1,1,0,0,"night",NA
"205",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0051 (3).JPG",31,2016-07-29 02:17:42,7,211,2,1,0,1,1,"night",NA
"206",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/2016-07-20 05-54-22.JPG",31,2016-07-20 01:54:22,7,202,1,1,0,0,0,"night",NA
"207",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/IMG_0105 (3).JPG",31,2016-07-29 03:10:18,7,211,3,1,0,0,0,"night",NA
"208",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 31/Post-hatch/2016-07-20 05-53-56_001.JPG",31,2016-07-20 01:53:56,7,202,1,1,0,0,0,"night",NA
"209",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_3851.JPG",35,2016-08-08 09:24:19,8,221,9,0,1,0,0,"day",NA
"210",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_2669 (2).JPG",35,2016-08-08 09:35:38,8,221,9,0,1,0,0,"day",NA
"211",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_3462 (2).JPG",35,2016-08-08 18:16:03,8,221,18,0,3,0,0,"day",NA
"212",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_8999.JPG",35,2016-08-11 12:43:35,8,224,12,0,1,0,0,"day",NA
"213",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_4986.JPG",35,2016-08-09 11:51:27,8,222,11,0,1,0,0,"day",NA
"214",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_0031 (2).JPG",35,2016-08-06 08:26:10,8,219,8,0,2,0,0,"day",NA
"215",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_7860.JPG",35,2016-08-10 10:31:08,8,223,10,0,1,0,0,"day",NA
"216",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_3987.JPG",35,2016-08-08 11:18:37,8,221,11,0,2,0,0,"day",NA
"217",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_2582 (2).JPG",35,2016-08-08 07:53:33,8,221,7,1,1,0,0,"day",NA
"218",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_4691.JPG",35,2016-08-09 18:38:55,8,222,18,1,1,0,0,"day",NA
"219",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_1518 (2).JPG",35,2016-08-07 13:45:44,8,220,13,1,2,0,0,"day",NA
"220",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_2001 (2).JPG",35,2016-08-07 18:48:41,8,220,18,1,2,0,0,"day",NA
"221",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_7973.JPG",35,2016-08-10 12:51:40,8,223,12,1,1,0,0,"day",NA
"222",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_0736 (2).JPG",35,2016-08-06 15:41:59,8,219,15,1,2,0,0,"day",NA
"223",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_4748.JPG",35,2016-08-09 09:54:08,8,222,9,1,1,0,0,"day",NA
"224",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 35/Post-hatch/IMG_0943 (2).JPG",35,2016-08-07 07:51:16,8,220,7,1,1,0,0,"day",NA
"225",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_9566.JPG",37,2016-08-05 19:54:24,8,218,19,0,2,0,0,"day",NA
"226",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_7795.JPG",37,2016-07-31 18:21:12,7,213,18,0,2,0,0,"day",NA
"227",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_1037 (2).JPG",37,2016-07-26 15:50:52,7,208,15,0,2,0,0,"day",NA
"228",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_3233 (2).JPG",37,2016-08-11 11:22:36,8,224,11,0,1,0,0,"day",NA
"229",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_3869 (2).JPG",37,2016-07-28 08:03:50,7,210,8,0,1,0,0,"day",NA
"230",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_9167.JPG",37,2016-08-04 18:27:24,8,217,18,0,2,0,0,"day",NA
"231",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_1126 (2).JPG",37,2016-07-26 16:08:36,7,208,16,0,1,0,0,"day",NA
"232",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_1681 (2).JPG",37,2016-08-08 18:54:58,8,221,18,0,1,0,0,"day",NA
"233",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_6746.JPG",37,2016-07-30 03:15:24,7,212,3,0,2,0,0,"night",NA
"234",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_0778 (2).JPG",37,2016-08-08 02:24:08,8,221,2,0,1,0,0,"night",NA
"235",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_5313.JPG",37,2016-07-29 01:12:16,7,211,1,0,2,0,0,"night",NA
"236",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_2279.JPG",37,2016-07-27 03:08:26,7,209,3,0,3,0,0,"night",NA
"237",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_0697.JPG",37,2016-08-08 01:01:34,8,221,1,0,2,0,0,"night",NA
"238",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_6582.JPG",37,2016-07-30 01:09:50,7,212,1,0,1,0,0,"night",NA
"239",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_0870 (2).JPG",37,2016-08-08 02:53:44,8,221,2,0,1,0,0,"night",NA
"240",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_8729.JPG",37,2016-08-03 03:24:58,8,216,3,0,2,0,0,"night",NA
"241",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_8078.JPG",37,2016-08-02 09:27:34,8,215,9,1,2,0,0,"day",NA
"242",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_1085 (2).JPG",37,2016-07-26 16:01:46,7,208,16,1,2,0,0,"day",NA
"243",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_8015.JPG",37,2016-08-02 09:13:40,8,215,9,1,2,0,0,"day",NA
"244",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_5004.JPG",37,2016-07-28 19:59:40,7,210,19,1,2,0,0,"day",NA
"245",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_0604.JPG",37,2016-07-26 08:26:38,7,208,8,1,2,0,0,"day",NA
"246",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_0931.JPG",37,2016-07-26 14:38:36,7,208,14,1,1,0,0,"day",NA
"247",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_0843.JPG",37,2016-07-26 14:00:14,7,208,14,1,2,0,0,"day",NA
"248",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_1251.JPG",37,2016-08-08 13:22:32,8,221,13,1,2,1,0,"day",NA
"249",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_3444.JPG",37,2016-07-28 03:01:08,7,210,3,1,2,0,0,"night",NA
"250",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_9785.JPG",37,2016-08-06 01:37:32,8,219,1,1,2,0,0,"night",NA
"251",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_3489.JPG",37,2016-07-28 03:12:32,7,210,3,1,2,0,0,"night",NA
"252",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_9228.JPG",37,2016-08-05 01:13:08,8,218,1,1,2,0,0,"night",NA
"253",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_5259.JPG",37,2016-07-29 01:01:52,7,211,1,1,2,0,0,"night",NA
"254",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_0354.JPG",37,2016-07-26 02:17:04,7,208,2,1,2,0,0,"night",NA
"255",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_3301.JPG",37,2016-07-28 01:10:20,7,210,1,1,2,1,1,"night",NA
"256",1,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 37/Post-hatch/IMG_6669.JPG",37,2016-07-30 01:54:14,7,212,1,1,2,0,0,"night",NA
"257",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_2899 (3).JPG",41,2016-07-30 17:21:12,7,212,17,0,3,0,0,"day",NA
"258",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_7762.JPG",41,2016-07-22 15:38:38,7,204,15,0,4,0,0,"day",NA
"259",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_0138 (3).JPG",41,2016-07-29 15:38:04,7,211,15,0,3,0,0,"day",NA
"260",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_0244 (4).JPG",41,2016-08-05 17:49:00,8,218,17,0,2,0,0,"day",NA
"261",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_3050 (3).JPG",41,2016-07-30 18:47:28,7,212,18,0,1,0,0,"day",NA
"262",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_4486 (2).JPG",41,2016-07-31 11:38:48,7,213,11,0,3,0,0,"day",NA
"263",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_0366 (3).JPG",41,2016-07-29 18:01:00,7,211,18,0,3,0,0,"day",NA
"264",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_5491 (2).JPG",41,2016-07-31 19:59:14,7,213,19,0,2,0,0,"day",NA
"265",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_1268 (5).JPG",41,2016-08-11 02:44:04,8,224,2,0,1,0,0,"night",NA
"266",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_0689 (4).JPG",41,2016-08-06 02:43:12,8,219,2,0,2,0,0,"night",NA
"267",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_1384 (3).JPG",41,2016-07-30 03:09:18,7,212,3,0,2,0,0,"night",NA
"268",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_1281 (4).JPG",41,2016-08-07 02:39:10,8,220,2,0,2,0,0,"night",NA
"269",0,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 41/Post-hatch/IMG_0721 (4).JPG",41,2016-08-06 03:12:48,8,219,3,0,2,0,0,"night",NA
